Device Name,Device Desription,Device EUI,Lot Number,Address,app_eui,key,,,,,,
210508030263,WX-BS-1P-S-EM,8CF957200000B940,9207,"8 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030264,WX-BS-1P-S-EM,8CF957200000C0BC,9420,"26 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030265,WX-BS-1P-S-EM,8CF957200000C265,9422,"30 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030266,WX-BS-1P-S-EM,8CF957200000B695,13760,"5 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030267,WX-BS-1P-S-EM,8CF957200000AB0B,9384,"46 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030268,WX-BS-1P-S-EM,8CF957200000B7D7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030269,WX-BS-1P-S-EM,8CF957200000B640,7761,"12 Mercurius, 195 Victoria, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030270,WX-BS-1P-S-EM,8CF957200000B6A6,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030271,WX-BS-1P-S-EM,8CF957200000BA42,15520,"7 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030272,WX-BS-1P-S-EM,8CF957200000B696,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030273,WX-BS-1P-S-EM,8CF957200000BE95,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030274,WX-BS-1P-S-EM,8CF957200000B6B9,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030275,WX-BS-1P-S-EM,8CF957200000B6CC,9181,"39 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030276,WX-BS-1P-S-EM,8CF957200000B91D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030277,WX-BS-1P-S-EM,8CF957200000C61F,9385,"48 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030278,WX-BS-1P-S-EM,8CF957200000AC40,9387,"52 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030279,WX-BS-1P-S-EM,8CF957200000A7D6,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030280,WX-BS-1P-S-EM,8CF957200000AF03,9206,"6 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030281,WX-BS-1P-S-EM,8CF957200000C472,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030282,WX-BS-1P-S-EM,8CF957200000A2FD,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030283,WX-BS-1P-S-EM,8CF957200000A879,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030284,WX-BS-1P-S-EM,8CF957200000AEFE,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030285,WX-BS-1P-S-EM,8CF957200000B04B,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030286,WX-BS-1P-S-EM,8CF957200000AF61,9351,"40 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030287,WX-BS-1P-S-EM,8CF957200000BE67,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030288,WX-BS-1P-S-EM,8CF957200000B933,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030289,WX-BS-1P-S-EM,8CF957200000BEAE,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030290,WX-BS-1P-S-EM,8CF957200000B941,9350,"38 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030291,WX-BS-1P-S-EM,8CF957200000C2C0,9003,"9 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030292,WX-BS-1P-S-EM,8CF957200000A942,9006,"19 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030293,WX-BS-1P-S-EM,8CF957200000B028,9009,"13 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030294,WX-BS-1P-S-EM,8CF957200000B7E8,8967,"10 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030295,WX-BS-1P-S-EM,8CF957200000A931,9002,"9 Meteor Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030296,WX-BS-1P-S-EM,8CF957200000B72C,9008,"15 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030297,WX-BS-1P-S-EM,8CF957200000A83D,8971,"18 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030298,WX-BS-1P-S-EM,8CF957200000BAFD,8970,"16 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030299,WX-BS-1P-S-EM,8CF957200000BDCB,9007,"17 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030300,WX-BS-1P-S-EM,8CF957200000B7AF,8969,"14 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030301,WX-BS-1P-S-EM,8CF957200000BAE4,9010,"11 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030302,WX-BS-1P-S-EM,8CF957200000B7B0,9001,"8 Meteor Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030303,WX-BS-1P-S-EM,8CF957200000BDCA,9140,"12 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030304,WX-BS-1P-S-EM,8CF957200000C640,9137,"6 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030305,WX-BS-1P-S-EM,8CF957200000BFE0,9037,"6 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030306,WX-BS-1P-S-EM,8CF957200000BD33,9142,"16 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030307,WX-BS-1P-S-EM,8CF957200000A7FE,9141,"14 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030308,WX-BS-1P-S-EM,8CF957200000C432,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030309,WX-BS-1P-S-EM,8CF957200000BA0D,14678,"32 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030310,WX-BS-1P-S-EM,8CF957200000AEFA,9039,"10 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030311,WX-BS-1P-S-EM,8CF957200000AF8A,9334,"9A Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030312,WX-BS-1P-S-EM,8CF957200000A84A,9127,"3 Virgo, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030313,WX-BS-1P-S-EM,8CF957200000BFF3,15265,"3/1/2021 Aries, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030314,WX-BS-1P-S-EM,8CF957200000C318,14679,"30 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030315,WX-BS-1P-S-EM,8CF957200000A943,7493,"13 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030316,WX-BS-1P-S-EM,8CF957200000AF93,7494,"15 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030317,WX-BS-1P-S-EM,8CF957200000B810,9220,"21 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030318,WX-BS-1P-S-EM,8CF957200000A79C,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030319,WX-BS-1P-S-EM,8CF957200000BFF4,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030320,WX-BS-1P-S-EM,8CF957200000A78D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030321,WX-BS-1P-S-EM,8CF957200000A771,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030322,WX-BS-1P-S-EM,8CF957200000A893,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030323,WX-BS-1P-S-EM,8CF957200000A80D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030324,WX-BS-1P-S-EM,8CF957200000AC3A,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030325,WX-BS-1P-S-EM,8CF957200000BDD7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030326,WX-BS-1P-S-EM,8CF957200000B716,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030327,WX-BS-1P-S-EM,8CF957200000AC41,9417,"20 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030328,WX-BS-1P-S-EM,8CF957200000BA57,11778,"184 Drakensberg, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030329,WX-BS-1P-S-EM,8CF957200000A770,9398,"47 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030330,WX-BS-1P-S-EM,8CF957200000C16C,7485,"3 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030331,WX-BS-1P-S-EM,8CF957200000B7E3,9225,"11 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030332,WX-BS-1P-S-EM,8CF957200000A937,7486,"5 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030333,WX-BS-1P-S-EM,8CF957200000B2C3,9138,"8 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030334,WX-BS-1P-S-EM,8CF957200000C25A,7308,"2 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030335,WX-BS-1P-S-EM,8CF957200000B7BA,7483,"55 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030336,WX-BS-1P-S-EM,8CF957200000AB31,9399,"45 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030337,WX-BS-1P-S-EM,8CF957200000A885,9397,"49 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030338,WX-BS-1P-S-EM,8CF957200000AEB8,15608,"23 - 25 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030339,WX-BS-1P-S-EM,8CF957200000C4B7,8961,"3 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030340,WX-BS-1P-S-EM,8CF957200000B6D2,8959,"7 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030341,WX-BS-1P-S-EM,8CF957200000A87A,8951,"13 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030342,WX-BS-1P-S-EM,8CF957200000BA13,8996,"6 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030343,WX-BS-1P-S-EM,8CF957200000BAE5,8997,"8 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030344,WX-BS-1P-S-EM,8CF957200000BEA1,8995,"1 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030345,WX-BS-1P-S-EM,8CF957200000C661,8958,"9 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030346,WX-BS-1P-S-EM,8CF957200000A811,8994,"3 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030347,WX-BS-1P-S-EM,8CF957200000C3E2,8947,"21 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030348,WX-BS-1P-S-EM,8CF957200000B6C8,8998,"2 Meteor Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030349,WX-BS-1P-S-EM,8CF957200000BD15,8999,"4 Meteor Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030350,WX-BS-1P-S-EM,8CF957200000C2F0,8950,"15 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030351,WX-BS-1P-S-EM,8CF957200000B6A0,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030353,WX-BS-1P-S-EM,8CF957200000A80E,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030354,WX-BS-1P-S-EM,8CF957200000BF03,15486,"22 - 24 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030355,WX-BS-1P-S-EM,8CF957200000BA71,9160,"18 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030357,WX-BS-1P-S-EM,8CF957200000BE6B,9161,"2 Leo, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030358,WX-BS-1P-S-EM,8CF957200000C316,9368,"4 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030359,WX-BS-1P-S-EM,8CF957200000A80F,15486,"22-24 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030360,WX-BS-1P-S-EM,8CF957200000C607,9035,"2 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030361,WX-BS-1P-S-EM,8CF957200000C4AA,15486,"3 Jacaranda Park, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030362,WX-BS-1P-S-EM,8CF957200000BA3C,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030363,WX-BS-1P-S-EM,8CF957200000C61C,9401,"41 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030364,WX-BS-1P-S-EM,8CF957200000C606,7319,"8 Mercurius, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030365,WX-BS-1P-S-EM,8CF957200000A88E,7499,"25 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030366,WX-BS-1P-S-EM,8CF957200000A7A3,9199,"17 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030367,WX-BS-1P-S-EM,8CF957200000A2FF,9180,"41 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030368,WX-BS-1P-S-EM,8CF957200000AEE3,7497,"21 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030369,WX-BS-1P-S-EM,8CF957200000BB19,9405,"33 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030370,WX-BS-1P-S-EM,8CF957200000BA3D,9404,"35 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030371,WX-BS-1P-S-EM,8CF957200000B9FF,7496,"19 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030372,WX-BS-1P-S-EM,8CF957200000B943,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030373,WX-BS-1P-S-EM,8CF957200000A776,9403,"37 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030374,WX-BS-1P-S-EM,8CF957200000AB2A,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030375,WX-BS-1P-S-EM,8CF957200000C2F2,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030376,WX-BS-1P-S-EM,8CF957200000BD3C,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030377,WX-BS-1P-S-EM,8CF957200000B920,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030378,WX-BS-1P-S-EM,8CF957200000B7AD,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030379,WX-BS-1P-S-EM,8CF957200000A794,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030380,WX-BS-1P-S-EM,8CF957200000BB55,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030381,WX-BS-1P-S-EM,8CF957200000AC5D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030382,WX-BS-1P-S-EM,8CF957200000AEE7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030383,WX-BS-1P-S-EM,8CF957200000BA14,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030384,WX-BS-1P-S-EM,8CF957200000B7A9,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030385,WX-BS-1P-S-EM,8CF957200000B804,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030386,WX-BS-1P-S-EM,8CF957200000C482,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030387,WX-BS-1P-S-EM,8CF957200000A938,9070,"42 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030388,WX-BS-1P-S-EM,8CF957200000B63D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030389,WX-BS-1P-S-EM,8CF957200000BDB4,9079,"43 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030390,WX-BS-1P-S-EM,8CF957200000AF8D,9084,"33 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030391,WX-BS-1P-S-EM,8CF957200000B6CF,9078,"46 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030392,WX-BS-1P-S-EM,8CF957200000A939,9080,"41 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030393,WX-BS-1P-S-EM,8CF957200000BB5E,9083,"35 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030394,WX-BS-1P-S-EM,8CF957200000BB18,9083,"35 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030395,WX-BS-1P-S-EM,8CF957200000A327,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030396,WX-BS-1P-S-EM,8CF957200000B2C4,9080,"41 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030397,WX-BS-1P-S-EM,8CF957200000A816,9081,"39 Sun, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030398,WX-BS-1P-S-EM,8CF957200000B817,7567,"30 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030399,WX-BS-1P-S-EM,8CF957200000AED7,9144,"8 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030400,WX-BS-1P-S-EM,8CF957200000A872,7564,"78 Erica Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030401,WX-BS-1P-S-EM,8CF957200000A89D,7400,"19 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030402,WX-BS-1P-S-EM,8CF957200000AEFD,7402,"15 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030403,WX-BS-1P-S-EM,8CF957200000A778,7403,"13 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030404,WX-BS-1P-S-EM,8CF957200000A892,7398,"23 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030405,WX-BS-1P-S-EM,8CF957200000B7E0,7474,"33 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030406,WX-BS-1P-S-EM,8CF957200000A83C,7565,"34 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030407,WX-BS-1P-S-EM,8CF957200000BD26,7401,"17 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030408,WX-BS-1P-S-EM,8CF957200000BE72,7399,"21 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030409,WX-BS-1P-S-EM,8CF957200000B726,7471,"27 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030410,WX-BS-1P-S-EM,8CF957200000A2FB,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030411,WX-BS-1P-S-EM,8CF957200000BE71,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030412,WX-BS-1P-S-EM,8CF957200000B7AE,9393,"2 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030413,WX-BS-1P-S-EM,8CF957200000C6B1,9132,"17 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030414,WX-BS-1P-S-EM,8CF957200000BE5A,9135,"11 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030415,WX-BS-1P-S-EM,8CF957200000C2E4,11779,"182 Drakensberg, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030416,WX-BS-1P-S-EM,8CF957200000B711,9129,"23 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030417,WX-BS-1P-S-EM,8CF957200000A87B,9394,"55 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
